toolset,tool,scenario_id,desc_id,user_level,description
rseqc,read_distribution,rseqc_04,rseqc_04_be,beginner,How do I evaluate read distribution from in_alignments.bam across genomic features using refseq.bed to detect DNA contamination in RNA-seq data?
rseqc,read_distribution,rseqc_04,rseqc_04_st,student,I need to evaluate read distribution from in_alignments.bam across genomic features using refseq.bed to detect DNA contamination in RNA-seq data
rseqc,read_distribution,rseqc_04,rseqc_04_po,polite,Please evaluate read distribution from in_alignments.bam across genomic features using refseq.bed to detect DNA contamination in RNA-seq data
rseqc,read_distribution,rseqc_04,rseqc_04_sy,sysadmin,Use read_distribution to evaluate read distribution from in_alignments.bam across genomic features using refseq.bed to detect DNA contamination in RNA-seq data
rseqc,inner_distance,rseqc_05,rseqc_05_or,original,calculate the inner distance between paired-end reads from in_alignments.bam using refseq.bed writing output with the inner_dist prefix
rseqc,inner_distance,rseqc_05,rseqc_05_be,beginner,How do I calculate the inner distance between paired-end reads from in_alignments.bam using refseq.bed writing output with the inner_dist prefix?
rseqc,inner_distance,rseqc_05,rseqc_05_st,student,I need to calculate the inner distance between paired-end reads from in_alignments.bam using refseq.bed writing output with the inner_dist prefix
rseqc,inner_distance,rseqc_05,rseqc_05_po,polite,Please calculate the inner distance between paired-end reads from in_alignments.bam using refseq.bed writing output with the inner_dist prefix
rseqc,inner_distance,rseqc_05,rseqc_05_sy,sysadmin,Use inner_distance to calculate the inner distance between paired-end reads from in_alignments.bam using refseq.bed writing output with the inner_dist prefix
rseqc,geneBody_coverage,rseqc_06,rseqc_06_or,original,compute gene body coverage from in_alignments.bam using refseq.bed and write results with the cov_plot prefix
rseqc,geneBody_coverage,rseqc_06,rseqc_06_be,beginner,How do I compute gene body coverage from in_alignments.bam using refseq.bed and write results with the cov_plot prefix?
rseqc,geneBody_coverage,rseqc_06,rseqc_06_st,student,I need to compute gene body coverage from in_alignments.bam using refseq.bed and write results with the cov_plot prefix
rseqc,geneBody_coverage,rseqc_06,rseqc_06_po,polite,Please compute gene body coverage from in_alignments.bam using refseq.bed and write results with the cov_plot prefix
rseqc,geneBody_coverage,rseqc_06,rseqc_06_sy,sysadmin,Use geneBody_coverage to compute gene body coverage from in_alignments.bam using refseq.bed and write results with the cov_plot prefix
rseqc,read_distribution,rseqc_07,rseqc_07_or,original,evaluate read distribution from in_alignments.bam across genomic features using refseq.bed
rseqc,read_distribution,rseqc_07,rseqc_07_be,beginner,How do I evaluate read distribution from in_alignments.bam across genomic features using refseq.bed?
rseqc,read_distribution,rseqc_07,rseqc_07_st,student,I need to evaluate read distribution from in_alignments.bam across genomic features using refseq.bed
rseqc,read_distribution,rseqc_07,rseqc_07_po,polite,Please evaluate read distribution from in_alignments.bam across genomic features using refseq.bed
rseqc,read_distribution,rseqc_07,rseqc_07_sy,sysadmin,Use read_distribution to evaluate read distribution from in_alignments.bam across genomic features using refseq.bed
rseqc,bam2wig,rseqc_08,rseqc_08_or,original,convert in_alignments.bam to a wiggle coverage track using in_chromsizes.txt and write output with the coverage prefix
rseqc,bam2wig,rseqc_08,rseqc_08_be,beginner,How do I convert in_alignments.bam to a wiggle coverage track using in_chromsizes.txt and write output with the coverage prefix?
rseqc,bam2wig,rseqc_08,rseqc_08_st,student,I need to convert in_alignments.bam to a wiggle coverage track using in_chromsizes.txt and write output with the coverage prefix
rseqc,bam2wig,rseqc_08,rseqc_08_po,polite,Please convert in_alignments.bam to a wiggle coverage track using in_chromsizes.txt and write output with the coverage prefix
rseqc,bam2wig,rseqc_08,rseqc_08_sy,sysadmin,Use bam2wig to convert in_alignments.bam to a wiggle coverage track using in_chromsizes.txt and write output with the coverage prefix
rseqc,inner_distance,rseqc_09,rseqc_09_or,original,calculate inner distance from in_alignments.bam using refseq.bed sampling 100000 reads for faster processing
rseqc,inner_distance,rseqc_09,rseqc_09_be,beginner,How do I calculate inner distance from in_alignments.bam using refseq.bed sampling 100000 reads for faster processing?
rseqc,inner_distance,rseqc_09,rseqc_09_st,student,I need to calculate inner distance from in_alignments.bam using refseq.bed sampling 100000 reads for faster processing
rseqc,inner_distance,rseqc_09,rseqc_09_po,polite,Please calculate inner distance from in_alignments.bam using refseq.bed sampling 100000 reads for faster processing
rseqc,inner_distance,rseqc_09,rseqc_09_sy,sysadmin,Use inner_distance to calculate inner distance from in_alignments.bam using refseq.bed sampling 100000 reads for faster processing
rseqc,bam2wig,rseqc_10,rseqc_10_or,original,convert in_alignments.bam to a wiggle track using in_chromsizes.txt for genome browser visualization writing with the wiggle_coverage prefix
rseqc,bam2wig,rseqc_10,rseqc_10_be,beginner,How do I convert in_alignments.bam to a wiggle track using in_chromsizes.txt for genome browser visualization writing with the wiggle_coverage prefix?
rseqc,bam2wig,rseqc_10,rseqc_10_st,student,I need to convert in_alignments.bam to a wiggle track using in_chromsizes.txt for genome browser visualization writing with the wiggle_coverage prefix
rseqc,bam2wig,rseqc_10,rseqc_10_po,polite,Please convert in_alignments.bam to a wiggle track using in_chromsizes.txt for genome browser visualization writing with the wiggle_coverage prefix
rseqc,bam2wig,rseqc_10,rseqc_10_sy,sysadmin,Use bam2wig to convert in_alignments.bam to a wiggle track using in_chromsizes.txt for genome browser visualization writing with the wiggle_coverage prefix
rsync,rsync,rsync_01,rsync_01_or,original,synchronize the project data directory to the HPC node with archive mode compression and progress display
rsync,rsync,rsync_01,rsync_01_be,beginner,How do I synchronize the project data directory to the HPC node with archive mode compression and progress display?
rsync,rsync,rsync_01,rsync_01_st,student,I need to synchronize the project data directory to the HPC node with archive mode compression and progress display
rsync,rsync,rsync_01,rsync_01_po,polite,Please synchronize the project data directory to the HPC node with archive mode compression and progress display
rsync,rsync,rsync_01,rsync_01_sy,sysadmin,Use rsync to synchronize the project data directory to the HPC node with archive mode compression and progress display
rsync,rsync,rsync_02,rsync_02_or,original,dry-run the project transfer to the HPC node to preview which files would be copied
rsync,rsync,rsync_02,rsync_02_be,beginner,How do I dry-run the project transfer to the HPC node to preview which files would be copied?
rsync,rsync,rsync_02,rsync_02_st,student,I need to dry-run the project transfer to the HPC node to preview which files would be copied
rsync,rsync,rsync_02,rsync_02_po,polite,Please dry-run the project transfer to the HPC node to preview which files would be copied
rsync,rsync,rsync_02,rsync_02_sy,sysadmin,Use rsync to dry-run the project transfer to the HPC node to preview which files would be copied
rsync,rsync,rsync_03,rsync_03_or,original,transfer the project directory to the HPC node excluding BAM files and work directories
rsync,rsync,rsync_03,rsync_03_be,beginner,How do I transfer the project directory to the HPC node excluding BAM files and work directories?
rsync,rsync,rsync_03,rsync_03_st,student,I need to transfer the project directory to the HPC node excluding BAM files and work directories
rsync,rsync,rsync_03,rsync_03_po,polite,Please transfer the project directory to the HPC node excluding BAM files and work directories
rsync,rsync,rsync_03,rsync_03_sy,sysadmin,Use rsync to transfer the project directory to the HPC node excluding BAM files and work directories
rsync,rsync,rsync_04,rsync_04_or,original,mirror the project from the HPC node to the local backup deleting extraneous local files
rsync,rsync,rsync_04,rsync_04_be,beginner,How do I mirror the project from the HPC node to the local backup deleting extraneous local files?
rsync,rsync,rsync_04,rsync_04_st,student,I need to mirror the project from the HPC node to the local backup deleting extraneous local files
rsync,rsync,rsync_04,rsync_04_po,polite,Please mirror the project from the HPC node to the local backup deleting extraneous local files
rsync,rsync,rsync_04,rsync_04_sy,sysadmin,Use rsync to mirror the project from the HPC node to the local backup deleting extraneous local files
rsync,rsync,rsync_05,rsync_05_or,original,transfer data from the HPC node at a bandwidth limit of 5000 KB per second
rsync,rsync,rsync_05,rsync_05_be,beginner,How do I transfer data from the HPC node at a bandwidth limit of 5000 KB per second?
rsync,rsync,rsync_05,rsync_05_st,student,I need to transfer data from the HPC node at a bandwidth limit of 5000 KB per second
rsync,rsync,rsync_05,rsync_05_po,polite,Please transfer data from the HPC node at a bandwidth limit of 5000 KB per second
rsync,rsync,rsync_05,rsync_05_sy,sysadmin,Use rsync to transfer data from the HPC node at a bandwidth limit of 5000 KB per second
rsync,rsync,rsync_06,rsync_06_or,original,verify the data transfer by comparing file checksums instead of size and modification time
rsync,rsync,rsync_06,rsync_06_be,beginner,How do I verify the data transfer by comparing file checksums instead of size and modification time?
rsync,rsync,rsync_06,rsync_06_st,student,I need to verify the data transfer by comparing file checksums instead of size and modification time
rsync,rsync,rsync_06,rsync_06_po,polite,Please verify the data transfer by comparing file checksums instead of size and modification time
rsync,rsync,rsync_06,rsync_06_sy,sysadmin,Use rsync to verify the data transfer by comparing file checksums instead of size and modification time
rsync,rsync,rsync_07,rsync_07_or,original,synchronize results to a remote server over SSH with compression
rsync,rsync,rsync_07,rsync_07_be,beginner,How do I synchronize results to a remote server over SSH with compression?
rsync,rsync,rsync_07,rsync_07_st,student,I need to synchronize results to a remote server over SSH with compression
rsync,rsync,rsync_07,rsync_07_po,polite,Please synchronize results to a remote server over SSH with compression
rsync,rsync,rsync_07,rsync_07_sy,sysadmin,Use rsync to synchronize results to a remote server over SSH with compression
rsync,rsync,rsync_08,rsync_08_or,original,move files from tmp to permanent by removing source files after successful transfer
rsync,rsync,rsync_08,rsync_08_be,beginner,How do I move files from tmp to permanent by removing source files after successful transfer?
rsync,rsync,rsync_08,rsync_08_st,student,I need to move files from tmp to permanent by removing source files after successful transfer
rsync,rsync,rsync_08,rsync_08_po,polite,Please move files from tmp to permanent by removing source files after successful transfer
rsync,rsync,rsync_08,rsync_08_sy,sysadmin,Use rsync to move files from tmp to permanent by removing source files after successful transfer
rsync,rsync,rsync_09,rsync_09_or,original,transfer project to HPC excluding paths listed in exclude.txt
rsync,rsync,rsync_09,rsync_09_be,beginner,How do I transfer project to HPC excluding paths listed in exclude.txt?
rsync,rsync,rsync_09,rsync_09_st,student,I need to transfer project to HPC excluding paths listed in exclude.txt
rsync,rsync,rsync_09,rsync_09_po,polite,Please transfer project to HPC excluding paths listed in exclude.txt
rsync,rsync,rsync_09,rsync_09_sy,sysadmin,Use rsync to transfer project to HPC excluding paths listed in exclude.txt
rsync,rsync,rsync_10,rsync_10_or,original,transfer raw data files smaller than 100 MB to the HPC node
rsync,rsync,rsync_10,rsync_10_be,beginner,How do I transfer raw data files smaller than 100 MB to the HPC node?
rsync,rsync,rsync_10,rsync_10_st,student,I need to transfer raw data files smaller than 100 MB to the HPC node
rsync,rsync,rsync_10,rsync_10_po,polite,Please transfer raw data files smaller than 100 MB to the HPC node
rsync,rsync,rsync_10,rsync_10_sy,sysadmin,Use rsync to transfer raw data files smaller than 100 MB to the HPC node
salmon,salmon,salmon_01,salmon_01_or,original,build a salmon index from transcripts.fa with 31-mer size for quantification writing to salmon_index
salmon,salmon,salmon_01,salmon_01_be,beginner,How do I build a salmon index from transcripts.fa with 31-mer size for quantification writing to salmon_index?
salmon,salmon,salmon_01,salmon_01_st,student,I need to build a salmon index from transcripts.fa with 31-mer size for quantification writing to salmon_index
salmon,salmon,salmon_01,salmon_01_po,polite,Please build a salmon index from transcripts.fa with 31-mer size for quantification writing to salmon_index
salmon,salmon,salmon_01,salmon_01_sy,sysadmin,Use salmon to build a salmon index from transcripts.fa with 31-mer size for quantification writing to salmon_index
salmon,salmon,salmon_02,salmon_02_or,original,quantify paired-end reads with automatic library-type detection and GC plus sequence-specific bias correction using 16 threads
salmon,salmon,salmon_02,salmon_02_be,beginner,How do I quantify paired-end reads with automatic library-type detection and GC plus sequence-specific bias correction using 16 threads?
salmon,salmon,salmon_02,salmon_02_st,student,I need to quantify paired-end reads with automatic library-type detection and GC plus sequence-specific bias correction using 16 threads
salmon,salmon,salmon_02,salmon_02_po,polite,Please quantify paired-end reads with automatic library-type detection and GC plus sequence-specific bias correction using 16 threads
salmon,salmon,salmon_02,salmon_02_sy,sysadmin,Use salmon to quantify paired-end reads with automatic library-type detection and GC plus sequence-specific bias correction using 16 threads
salmon,salmon,salmon_03,salmon_03_or,original,quantify paired-end reads from an Illumina stranded reverse library for accurate isoform-level expression using 16 threads
salmon,salmon,salmon_03,salmon_03_be,beginner,How do I quantify paired-end reads from an Illumina stranded reverse library for accurate isoform-level expression using 16 threads?
salmon,salmon,salmon_03,salmon_03_st,student,I need to quantify paired-end reads from an Illumina stranded reverse library for accurate isoform-level expression using 16 threads
salmon,salmon,salmon_03,salmon_03_po,polite,Please quantify paired-end reads from an Illumina stranded reverse library for accurate isoform-level expression using 16 threads
salmon,salmon,salmon_03,salmon_03_sy,sysadmin,Use salmon to quantify paired-end reads from an Illumina stranded reverse library for accurate isoform-level expression using 16 threads
salmon,salmon,salmon_04,salmon_04_or,original,quantify single-end reads assuming a stranded forward library with 8 threads
salmon,salmon,salmon_04,salmon_04_be,beginner,How do I quantify single-end reads assuming a stranded forward library with 8 threads?
salmon,salmon,salmon_04,salmon_04_st,student,I need to quantify single-end reads assuming a stranded forward library with 8 threads
salmon,salmon,salmon_04,salmon_04_po,polite,Please quantify single-end reads assuming a stranded forward library with 8 threads
salmon,salmon,salmon_04,salmon_04_sy,sysadmin,Use salmon to quantify single-end reads assuming a stranded forward library with 8 threads
salmon,salmon,salmon_05,salmon_05_or,original,quantify paired-end reads with full bias correction including GC sequence-specific and positional biases using 16 threads
salmon,salmon,salmon_05,salmon_05_be,beginner,How do I quantify paired-end reads with full bias correction including GC sequence-specific and positional biases using 16 threads?
salmon,salmon,salmon_05,salmon_05_st,student,I need to quantify paired-end reads with full bias correction including GC sequence-specific and positional biases using 16 threads
salmon,salmon,salmon_05,salmon_05_po,polite,Please quantify paired-end reads with full bias correction including GC sequence-specific and positional biases using 16 threads
salmon,salmon,salmon_05,salmon_05_sy,sysadmin,Use salmon to quantify paired-end reads with full bias correction including GC sequence-specific and positional biases using 16 threads
salmon,salmon,salmon_06,salmon_06_or,original,build a salmon index from GENCODE transcripts splitting names at the pipe character for GENCODE format
salmon,salmon,salmon_06,salmon_06_be,beginner,How do I build a salmon index from GENCODE transcripts splitting names at the pipe character for GENCODE format?
salmon,salmon,salmon_06,salmon_06_st,student,I need to build a salmon index from GENCODE transcripts splitting names at the pipe character for GENCODE format
salmon,salmon,salmon_06,salmon_06_po,polite,Please build a salmon index from GENCODE transcripts splitting names at the pipe character for GENCODE format
salmon,salmon,salmon_06,salmon_06_sy,sysadmin,Use salmon to build a salmon index from GENCODE transcripts splitting names at the pipe character for GENCODE format
salmon,salmon,salmon_07,salmon_07_or,original,quantify paired-end reads with 100 bootstrap samples for uncertainty estimation using 8 threads
salmon,salmon,salmon_07,salmon_07_be,beginner,How do I quantify paired-end reads with 100 bootstrap samples for uncertainty estimation using 8 threads?
salmon,salmon,salmon_07,salmon_07_st,student,I need to quantify paired-end reads with 100 bootstrap samples for uncertainty estimation using 8 threads
salmon,salmon,salmon_07,salmon_07_po,polite,Please quantify paired-end reads with 100 bootstrap samples for uncertainty estimation using 8 threads
salmon,salmon,salmon_07,salmon_07_sy,sysadmin,Use salmon to quantify paired-end reads with 100 bootstrap samples for uncertainty estimation using 8 threads
salmon,salmon,salmon_08,salmon_08_or,original,quantify single-end reads with automatic library-type detection using 8 threads
salmon,salmon,salmon_08,salmon_08_be,beginner,How do I quantify single-end reads with automatic library-type detection using 8 threads?
salmon,salmon,salmon_08,salmon_08_st,student,I need to quantify single-end reads with automatic library-type detection using 8 threads
salmon,salmon,salmon_08,salmon_08_po,polite,Please quantify single-end reads with automatic library-type detection using 8 threads
salmon,salmon,salmon_08,salmon_08_sy,sysadmin,Use salmon to quantify single-end reads with automatic library-type detection using 8 threads
salmon,salmon,salmon_09,salmon_09_or,original,quantify paired-end reads with automatic library-type detection using 8 threads writing to quant_out
salmon,salmon,salmon_09,salmon_09_be,beginner,How do I quantify paired-end reads with automatic library-type detection using 8 threads writing to quant_out?
salmon,salmon,salmon_09,salmon_09_st,student,I need to quantify paired-end reads with automatic library-type detection using 8 threads writing to quant_out
salmon,salmon,salmon_09,salmon_09_po,polite,Please quantify paired-end reads with automatic library-type detection using 8 threads writing to quant_out
salmon,salmon,salmon_09,salmon_09_sy,sysadmin,Use salmon to quantify paired-end reads with automatic library-type detection using 8 threads writing to quant_out
salmon,salmon,salmon_10,salmon_10_or,original,build a salmon index from transcripts.fa with 23-mer size for shorter reads writing to salmon_index
salmon,salmon,salmon_10,salmon_10_be,beginner,How do I build a salmon index from transcripts.fa with 23-mer size for shorter reads writing to salmon_index?
salmon,salmon,salmon_10,salmon_10_st,student,I need to build a salmon index from transcripts.fa with 23-mer size for shorter reads writing to salmon_index
salmon,salmon,salmon_10,salmon_10_po,polite,Please build a salmon index from transcripts.fa with 23-mer size for shorter reads writing to salmon_index
salmon,salmon,salmon_10,salmon_10_sy,sysadmin,Use salmon to build a salmon index from transcripts.fa with 23-mer size for shorter reads writing to salmon_index
samtools,samtools,samtools_01,samtools_01_or,original,sort in_alignments.bam by coordinate using 8 threads and write to coord_sorted.bam
samtools,samtools,samtools_01,samtools_01_be,beginner,How do I sort in_alignments.bam by coordinate using 8 threads and write to coord_sorted.bam?
samtools,samtools,samtools_01,samtools_01_st,student,I need to sort in_alignments.bam by coordinate using 8 threads and write to coord_sorted.bam
samtools,samtools,samtools_01,samtools_01_po,polite,Please sort in_alignments.bam by coordinate using 8 threads and write to coord_sorted.bam
samtools,samtools,samtools_01,samtools_01_sy,sysadmin,Use samtools to sort in_alignments.bam by coordinate using 8 threads and write to coord_sorted.bam
samtools,samtools,samtools_02,samtools_02_or,original,filter coord_sorted.bam to keep only primary mapped reads with MAPQ at least 30 and write to mapq30.bam
samtools,samtools,samtools_02,samtools_02_be,beginner,How do I filter coord_sorted.bam to keep only primary mapped reads with MAPQ at least 30 and write to mapq30.bam?
samtools,samtools,samtools_02,samtools_02_st,student,I need to filter coord_sorted.bam to keep only primary mapped reads with MAPQ at least 30 and write to mapq30.bam
samtools,samtools,samtools_02,samtools_02_po,polite,Please filter coord_sorted.bam to keep only primary mapped reads with MAPQ at least 30 and write to mapq30.bam
samtools,samtools,samtools_02,samtools_02_sy,sysadmin,Use samtools to filter coord_sorted.bam to keep only primary mapped reads with MAPQ at least 30 and write to mapq30.bam
samtools,samtools,samtools_03,samtools_03_or,original,create a BAI index for coord_sorted.bam to enable fast region queries
samtools,samtools,samtools_03,samtools_03_be,beginner,How do I create a BAI index for coord_sorted.bam to enable fast region queries?
samtools,samtools,samtools_03,samtools_03_st,student,I need to create a BAI index for coord_sorted.bam to enable fast region queries
samtools,samtools,samtools_03,samtools_03_po,polite,Please create a BAI index for coord_sorted.bam to enable fast region queries
samtools,samtools,samtools_03,samtools_03_sy,sysadmin,Use samtools to create a BAI index for coord_sorted.bam to enable fast region queries
samtools,samtools,samtools_04,samtools_04_or,original,merge two lane-level BAM files lane1.bam and lane2.bam into a single combined.bam
samtools,samtools,samtools_04,samtools_04_be,beginner,How do I merge two lane-level BAM files lane1.bam and lane2.bam into a single combined.bam?
samtools,samtools,samtools_04,samtools_04_st,student,I need to merge two lane-level BAM files lane1.bam and lane2.bam into a single combined.bam
samtools,samtools,samtools_04,samtools_04_po,polite,Please merge two lane-level BAM files lane1.bam and lane2.bam into a single combined.bam
samtools,samtools,samtools_04,samtools_04_sy,sysadmin,Use samtools to merge two lane-level BAM files lane1.bam and lane2.bam into a single combined.bam
samtools,samtools,samtools_05,samtools_05_or,original,report mapping statistics including total mapped paired and duplicated reads from combined.bam
samtools,samtools,samtools_05,samtools_05_be,beginner,How do I report mapping statistics including total mapped paired and duplicated reads from combined.bam?
samtools,samtools,samtools_05,samtools_05_st,student,I need to report mapping statistics including total mapped paired and duplicated reads from combined.bam
samtools,samtools,samtools_05,samtools_05_po,polite,Please report mapping statistics including total mapped paired and duplicated reads from combined.bam
samtools,samtools,samtools_05,samtools_05_sy,sysadmin,Use samtools to report mapping statistics including total mapped paired and duplicated reads from combined.bam
samtools,samtools,samtools_06,samtools_06_or,original,compute per-base sequencing depth across all positions from coord_sorted.bam including zero-depth sites and write to depth.txt
samtools,samtools,samtools_06,samtools_06_be,beginner,How do I compute per-base sequencing depth across all positions from coord_sorted.bam including zero-depth sites and write to depth.txt?
samtools,samtools,samtools_06,samtools_06_st,student,I need to compute per-base sequencing depth across all positions from coord_sorted.bam including zero-depth sites and write to depth.txt
samtools,samtools,samtools_06,samtools_06_po,polite,Please compute per-base sequencing depth across all positions from coord_sorted.bam including zero-depth sites and write to depth.txt
samtools,samtools,samtools_06,samtools_06_sy,sysadmin,Use samtools to compute per-base sequencing depth across all positions from coord_sorted.bam including zero-depth sites and write to depth.txt
samtools,samtools,samtools_07,samtools_07_or,original,generate a pileup from coord_sorted.bam against input_reference.fa for downstream variant calling writing to pileup.txt
samtools,samtools,samtools_07,samtools_07_be,beginner,How do I generate a pileup from coord_sorted.bam against input_reference.fa for downstream variant calling writing to pileup.txt?
samtools,samtools,samtools_07,samtools_07_st,student,I need to generate a pileup from coord_sorted.bam against input_reference.fa for downstream variant calling writing to pileup.txt
samtools,samtools,samtools_07,samtools_07_po,polite,Please generate a pileup from coord_sorted.bam against input_reference.fa for downstream variant calling writing to pileup.txt
samtools,samtools,samtools_07,samtools_07_sy,sysadmin,Use samtools to generate a pileup from coord_sorted.bam against input_reference.fa for downstream variant calling writing to pileup.txt
samtools,samtools,samtools_08,samtools_08_or,original,remove duplicate reads from in_marked.bam and write duplicate statistics to markdup_stats.txt
samtools,samtools,samtools_08,samtools_08_be,beginner,How do I remove duplicate reads from in_marked.bam and write duplicate statistics to markdup_stats.txt?
samtools,samtools,samtools_08,samtools_08_st,student,I need to remove duplicate reads from in_marked.bam and write duplicate statistics to markdup_stats.txt
samtools,samtools,samtools_08,samtools_08_po,polite,Please remove duplicate reads from in_marked.bam and write duplicate statistics to markdup_stats.txt
samtools,samtools,samtools_08,samtools_08_sy,sysadmin,Use samtools to remove duplicate reads from in_marked.bam and write duplicate statistics to markdup_stats.txt
samtools,samtools,samtools_09,samtools_09_or,original,create a FASTA index for input_reference.fa to enable fast sequence extraction
samtools,samtools,samtools_09,samtools_09_be,beginner,How do I create a FASTA index for input_reference.fa to enable fast sequence extraction?
samtools,samtools,samtools_09,samtools_09_st,student,I need to create a FASTA index for input_reference.fa to enable fast sequence extraction
samtools,samtools,samtools_09,samtools_09_po,polite,Please create a FASTA index for input_reference.fa to enable fast sequence extraction
samtools,samtools,samtools_09,samtools_09_sy,sysadmin,Use samtools to create a FASTA index for input_reference.fa to enable fast sequence extraction
samtools,samtools,samtools_10,samtools_10_or,original,report alignment summary statistics per reference sequence from coord_sorted.bam
samtools,samtools,samtools_10,samtools_10_be,beginner,How do I report alignment summary statistics per reference sequence from coord_sorted.bam?
samtools,samtools,samtools_10,samtools_10_st,student,I need to report alignment summary statistics per reference sequence from coord_sorted.bam
samtools,samtools,samtools_10,samtools_10_po,polite,Please report alignment summary statistics per reference sequence from coord_sorted.bam
samtools,samtools,samtools_10,samtools_10_sy,sysadmin,Use samtools to report alignment summary statistics per reference sequence from coord_sorted.bam
sed,sed,sed_01,sed_01_or,original,remove the chr prefix from chromosome names in roi.bed in place
sed,sed,sed_01,sed_01_be,beginner,How do I remove the chr prefix from chromosome names in roi.bed in place?
sed,sed,sed_01,sed_01_st,student,I need to remove the chr prefix from chromosome names in roi.bed in place
sed,sed,sed_01,sed_01_po,polite,Please remove the chr prefix from chromosome names in roi.bed in place
sed,sed,sed_01,sed_01_sy,sysadmin,Use sed to remove the chr prefix from chromosome names in roi.bed in place
sed,sed,sed_02,sed_02_or,original,extract the ID attribute value of every feature from in_annotation.gff3
sed,sed,sed_02,sed_02_be,beginner,How do I extract the ID attribute value of every feature from in_annotation.gff3?
sed,sed,sed_02,sed_02_st,student,I need to extract the ID attribute value of every feature from in_annotation.gff3
sed,sed,sed_02,sed_02_po,polite,Please extract the ID attribute value of every feature from in_annotation.gff3
sed,sed,sed_02,sed_02_sy,sysadmin,Use sed to extract the ID attribute value of every feature from in_annotation.gff3
sed,sed,sed_03,sed_03_or,original,strip version numbers from Ensembl transcript IDs in in_genes.gtf in place
sed,sed,sed_03,sed_03_be,beginner,How do I strip version numbers from Ensembl transcript IDs in in_genes.gtf in place?
sed,sed,sed_03,sed_03_st,student,I need to strip version numbers from Ensembl transcript IDs in in_genes.gtf in place
sed,sed,sed_03,sed_03_po,polite,Please strip version numbers from Ensembl transcript IDs in in_genes.gtf in place
sed,sed,sed_03,sed_03_sy,sysadmin,Use sed to strip version numbers from Ensembl transcript IDs in in_genes.gtf in place
sed,sed,sed_04,sed_04_or,original,remove VCF meta-information lines starting with ## from variant_calls.vcf
sed,sed,sed_04,sed_04_be,beginner,How do I remove VCF meta-information lines starting with ## from variant_calls.vcf?
sed,sed,sed_04,sed_04_st,student,I need to remove VCF meta-information lines starting with ## from variant_calls.vcf
sed,sed,sed_04,sed_04_po,polite,Please remove VCF meta-information lines starting with ## from variant_calls.vcf
sed,sed,sed_04,sed_04_sy,sysadmin,Use sed to remove VCF meta-information lines starting with ## from variant_calls.vcf
sed,sed,sed_05,sed_05_or,original,extract the first 100 reads from sequences.fastq by outputting the first 400 lines
sed,sed,sed_05,sed_05_be,beginner,How do I extract the first 100 reads from sequences.fastq by outputting the first 400 lines?
sed,sed,sed_05,sed_05_st,student,I need to extract the first 100 reads from sequences.fastq by outputting the first 400 lines
sed,sed,sed_05,sed_05_po,polite,Please extract the first 100 reads from sequences.fastq by outputting the first 400 lines
sed,sed,sed_05,sed_05_sy,sysadmin,Use sed to extract the first 100 reads from sequences.fastq by outputting the first 400 lines
sed,sed,sed_06,sed_06_or,original,truncate FASTA headers in in_proteins.faa to the first token before any space
sed,sed,sed_06,sed_06_be,beginner,How do I truncate FASTA headers in in_proteins.faa to the first token before any space?
sed,sed,sed_06,sed_06_st,student,I need to truncate FASTA headers in in_proteins.faa to the first token before any space
sed,sed,sed_06,sed_06_po,polite,Please truncate FASTA headers in in_proteins.faa to the first token before any space
sed,sed,sed_06,sed_06_sy,sysadmin,Use sed to truncate FASTA headers in in_proteins.faa to the first token before any space
sed,sed,sed_07,sed_07_or,original,remove all blank lines from in_data.tsv in place
sed,sed,sed_07,sed_07_be,beginner,How do I remove all blank lines from in_data.tsv in place?
sed,sed,sed_07,sed_07_st,student,I need to remove all blank lines from in_data.tsv in place
sed,sed,sed_07,sed_07_po,polite,Please remove all blank lines from in_data.tsv in place
sed,sed,sed_07,sed_07_sy,sysadmin,Use sed to remove all blank lines from in_data.tsv in place
sed,sed,sed_08,sed_08_or,original,print only lines from variant_calls.vcf that contain PASS
sed,sed,sed_08,sed_08_be,beginner,How do I print only lines from variant_calls.vcf that contain PASS?
sed,sed,sed_08,sed_08_st,student,I need to print only lines from variant_calls.vcf that contain PASS
sed,sed,sed_08,sed_08_po,polite,Please print only lines from variant_calls.vcf that contain PASS
sed,sed,sed_08,sed_08_sy,sysadmin,Use sed to print only lines from variant_calls.vcf that contain PASS
sed,sed,sed_09,sed_09_or,original,insert a header line at the beginning of variants.tsv
sed,sed,sed_09,sed_09_be,beginner,How do I insert a header line at the beginning of variants.tsv?
sed,sed,sed_09,sed_09_st,student,I need to insert a header line at the beginning of variants.tsv
sed,sed,sed_09,sed_09_po,polite,Please insert a header line at the beginning of variants.tsv
sed,sed,sed_09,sed_09_sy,sysadmin,Use sed to insert a header line at the beginning of variants.tsv
sed,sed,sed_10,sed_10_or,original,remove Windows-style carriage returns from the end of lines in in_data.csv
sed,sed,sed_10,sed_10_be,beginner,How do I remove Windows-style carriage returns from the end of lines in in_data.csv?
sed,sed,sed_10,sed_10_st,student,I need to remove Windows-style carriage returns from the end of lines in in_data.csv
sed,sed,sed_10,sed_10_po,polite,Please remove Windows-style carriage returns from the end of lines in in_data.csv
sed,sed,sed_10,sed_10_sy,sysadmin,Use sed to remove Windows-style carriage returns from the end of lines in in_data.csv
